"time","mean","stdev","min","max","q1","q3","median","throughput","('s9', 's18')","('s9', 's8')","('s9', 's7')","('s9', 's6')","('s9', 's10')","('s8', 's7')","('s8', 's5')","('s3', 's2')","('s3', 's1')","('s3', 's6')","('s2', 's12')","('s2', 's1')","('s1', 's4')","('s7', 's20')","('s7', 's25')","('s6', 's12')","('s6', 's10')","('s6', 's4')","('s5', 's25')","('s5', 's27')","('s5', 's4')","('s19', 's20')","('s19', 's18')","('s19', 's17')","('s19', 's21')","('s18', 's20')","('s18', 's17')","('s13', 's11')","('s13', 's16')","('s13', 's15')","('s13', 's14')","('s12', 's11')","('s11', 's10')","('s11', 's16')","('s10', 's16')","('s17', 's16')","('s17', 's15')","('s17', 's14')","('s15', 's14')","('s30', 's28')","('s30', 's29')","('s30', 's24')","('s22', 's23')","('s22', 's21')","('s22', 's24')","('s23', 's28')","('s23', 's26')","('s23', 's24')","('s20', 's26')","('s20', 's21')","('s26', 's25')","('s27', 's28')","('s27', 's29')","('s27', 's25')","('s25', 's28')","('s28', 's29')"
16.8,0.27594328269096563,0.33337782477481703,0.0,1.0000000000000153,0.01000000000000038,0.41783554583685045,0.14164119032080336,154528238306.9407,1.000000000000014,0.3539264986145271,0.9957692307692473,1.0000000000000153,0.9270023494153046,0.01000000000000038,0.3639264986145274,0.1366411903208038,0.14664119032080294,0.6159369762051367,0.11835545836851855,0.19600000000000264,0.4119999999999965,0.8491146352057162,0.010013405242723648,0.8637075654263662,0.0,0.6963554583685265,0.3920000000000053,0.19600000000000264,1.0000000000000133,0.0,0.4353421833474123,0.010000000000012221,0.010000000000012221,0.11835545836851974,0.2386312666103756,0.010000000000000377,0.010000000000012221,0.010000000000012221,0.010000000000012221,0.0,0.2929161272820568,0.0,0.0,0.020000000000024443,0.020000000000012598,0.010000000000001565,0.0,0.3920000000000053,0.5573260914800215,0.0,0.49630275062012186,0.0026055012402300313,0.0,1.000000000000015,0.009999999999990905,0.0,0.15664119032079504,0.24499664868932317,0.010013405242723651,0.20600000000000304,0.0,0.0,0.40200000000000574,0.4963027506201219
16.9,0.27708534074601765,0.33098108817800825,0.0,1.0000000000000153,0.017489946067959398,0.48943176902588392,0.15021273798298318,155167790817.76987,1.0000000000000135,0.1340258451552759,0.9933859123985888,1.0000000000000153,0.2915862077322213,0.02000000000001572,0.34253139744561933,0.15639963081069347,0.16348427413434993,0.5242668071171258,0.14402584515527286,0.02012106238867517,0.3047295493698798,0.8064463124747914,0.05053996911310328,0.933971932881307,0.0,0.511227205347264,0.26950517325651396,0.02799667660411309,1.000000000000013,0.0,0.5908660629266235,0.010000000000012221,0.06476268230553156,0.03446230700746788,0.2298933948862677,0.020000000000009215,0.0,0.0,0.04000000000002182,0.009999999999996996,0.23682352542670188,0.0,0.48924235870117627,0.48924235870117627,0.49924235870117367,0.030000000000018897,0.0,0.2979341618277827,1.0000000000000144,0.0,0.4900000000000069,0.06476268230553156,0.010000000000012221,1.0000000000000144,0.01000000000000038,0.0,0.176399630810695,0.19086193781816194,0.019986594757275124,0.02799667660411309,0.0,0.0,0.3000585476123422,0.4900000000000069
17.0,0.288295696454623,0.34211987695113022,0.0,1.0000000000000151,0.010000000000003171,0.40098082582871253,0.15941813878713151,161445590014.58884,1.0000000000000127,0.14629483590484488,1.000000000000015,1.0000000000000142,0.31375339423543,0.010000000000004101,0.3428772211455911,0.16254144166942225,0.21384985451596114,0.5489327378548051,0.136294835904846,0.0,0.4031647704814821,0.6800000000000078,0.18745855833058422,0.8353839577569036,0.0,0.40025284427778934,0.21512642213889602,0.0,1.000000000000015,0.04000000000000153,0.6814741795242291,0.029999999999995218,0.14629483590484046,0.019999999999993356,0.15223098457093956,0.0,0.0,0.009999999999994458,0.0,0.0,0.1674585583305818,0.009999999999994456,0.9600000000000322,0.9700000000000265,0.9900000000000198,0.0100000000000063,0.0,0.3925849804694802,0.9173502897768238,0.01999999999999484,0.25931789973804814,0.15629483590484083,0.009999999999994458,0.508635799476096,0.019999999999988916,0.019999999999988916,0.2025414416694164,0.1625414416694222,0.029999999999990985,0.0,0.009999999999994456,0.010000000000000385,0.3925849804694802,0.2493178997380478
17.1,0.25912627592170351,0.33682621053931655,0.0,1.0000000000000155,0.01000000000000038,0.39522481409047905,0.12763764926016177,145110714516.1539,1.000000000000015,0.13637654095652352,1.0000000000000155,1.0000000000000155,0.24527529852032132,0.01000000000000556,0.35267264261873443,0.15290986881516289,0.17509625380042665,0.5009159914307563,0.1462293292724089,0.019999999999974604,0.3911116950133971,0.6406614187565791,0.22642871242828252,0.8079607306844434,0.019999999999996687,0.41259220332440544,0.21629610166221086,0.0,1.0000000000000142,0.01000000000000038,0.6430456480119139,0.01000000000000038,0.12686232982234835,0.0100000000000063,0.23009202216575178,0.029999999999999038,0.009999999999994458,0.0,0.010000000000012221,0.019999999999974604,0.1284129686979752,0.0,1.0000000000000138,0.9900000000000193,0.9900000000000193,0.01000000000000038,0.0,0.39272481409047894,0.500000000000007,0.0,0.0,0.12686232982234835,0.0,0.010000000000000377,0.020000000000007345,0.010000000000000377,0.15290986881516289,0.17290986881517473,0.03000000000001364,0.0,0.01000000000000038,0.01000000000000038,0.40272481409047944,0.0
17.2,0.2759813639604855,0.32266658534640008,0.0,1.0000000000000147,0.0099999999999900169,0.51127298528124077,0.15561740954897679,154549563817.87186,1.0000000000000144,0.1254250652575988,1.0000000000000142,1.000000000000014,0.15493927639178037,0.0,0.7359847615074345,0.15629554270617324,0.15629554270617324,0.46888662811851994,0.13493927639176362,0.029999999999986038,0.2882722339989484,0.5731477713530959,0.2705566859407515,0.8817853885475981,0.0,0.49561129305787327,0.2757698569623638,0.3622874622508792,1.0000000000000147,0.02000000000001778,0.6246963819588671,0.4011730360238542,0.526112312415628,0.0,0.2603643416493849,0.009999999999990017,0.0,0.0,0.009999999999990017,0.009999999999990017,0.0,0.0,0.5807576412987715,0.5807576412987814,0.9719306773226236,0.0,0.010000000000012221,0.5063265429031116,0.035323618743134944,0.010000000000012221,0.0,0.526112312415628,0.0,0.010000000000012221,0.010000000000012221,0.010000000000012221,0.15629554270617324,0.1662955427061788,0.0,0.0,0.3622874622508792,0.01000000000000556,0.5263265429031152,0.01000000000000556
17.3,0.29260833225819921,0.35317846112295892,0.0,1.0000000000000158,0.0,0.56203501934864575,0.12196122561918757,163860666064.59155,1.0000000000000158,0.12196122561918757,1.0000000000000144,1.000000000000015,0.15627142066569114,0.0,0.9950502084714588,0.1349601353560986,0.13496013535611193,0.5091561877863374,0.12196122561918757,0.01000000000000334,0.3584706466486311,0.8272070374695678,0.3796976878248558,1.000000000000014,0.009999999999994456,0.6311174134055302,0.33305870670277343,0.5646183362036518,1.0000000000000142,0.0,0.6098061280959383,0.5511739137303139,0.6731351393495018,0.03999999999999017,0.26392245123837194,0.02999999999998485,0.0,0.0,0.009999999999994456,0.0,0.039999999999985235,0.0,0.0,0.0,0.5611739137303103,0.0,0.0,0.5684806128096102,0.0,0.0,0.010000000000012221,0.9850000000000098,0.0,0.010000000000012221,0.009999999999990017,0.0,0.15496013535609549,0.44682499600662,0.01000000000000334,0.01000000000000556,0.5646183362036518,0.0,0.5484806128095991,0.0
17.4,0.29433827592132367,0.34799542664649824,0.0,1.0015272284118357,0.010000000000002599,0.53587170065394363,0.12928877438081604,164829434515.94116,1.0000000000000127,0.12928877438081604,1.0015272284118357,1.0000000000000127,0.13497857933430663,0.010000000000000378,0.9925436213712483,0.12309789372716072,0.12309789372716072,0.4990357831304056,0.12928877438081604,0.0,0.33916886062220036,0.7888106620986028,0.4765108743111381,1.0000000000000133,0.0,0.6483245575112255,0.31166227875561014,0.5358717006539502,0.9982142857142994,0.0,0.626443871904078,0.39689220172506695,0.546180976105889,0.0,0.24857754876163138,0.0,0.01000000000000334,0.0,0.0,0.01000000000000556,0.0,0.01000000000000556,0.02000000000001556,0.01000000000000556,0.38689220172505695,0.020000000000000757,0.0,0.6550752593395842,0.11692682216907645,0.136926822169089,0.010000000000012221,1.000000000000015,0.136926822169089,0.01000000000000334,0.010000000000012221,0.0,0.1297421019489134,0.5099900954522258,0.009999999999990017,0.02000000000001556,0.5358717006539414,0.009999999999990017,0.6650752593395876,0.0
17.5,0.29866513192522365,0.34525702811304454,0.0,1.000000000000016,0.010000000000005144,0.48187500000000716,0.15406250000000435,167252473878.12515,1.000000000000016,0.12250000000000168,0.9855826802864023,1.0000000000000129,0.15250000000000646,0.009999999999990388,0.9914062500000124,0.15562500000000223,0.15562500000000223,0.4668750000000069,0.12250000000000168,0.0,0.36203125000000874,0.4614583333333312,0.6643326802863971,1.0000000000000149,0.009999999999994458,0.5993750000000083,0.3159375000000095,0.5468750000000056,1.000000000000015,0.0,0.6325000000000081,0.2858333333333362,0.4383333333333407,0.01000000000000038,0.25500000000001555,0.020000000000024446,0.01000000000000223,0.0,0.010000000000012221,0.010000000000012223,0.010000000000012221,0.0,0.02999999999999115,0.019999999999988916,0.2858333333333362,0.010000000000012221,0.0,0.7946451802863962,0.2858333333333362,0.2858333333333362,0.010000000000003062,1.000000000000014,0.2958333333333366,0.03000000000002112,0.019999999999990768,0.01000000000000038,0.030000000000002993,0.4514583333333408,0.0,0.009999999999994458,0.5268750000000079,0.0,0.8146451802864014,0.010000000000005838
17.6,0.2984413843493981,0.33941200058346083,0.0,1.0000000000000149,0.01000000000000556,0.49682890176224087,0.15468750000000214,167127175235.66293,1.000000000000014,0.33557099955458425,0.9632981077411178,1.0000000000000149,0.133750000000004,0.0916906070489243,1.000000000000014,0.15468750000000214,0.15468750000000214,0.4840625000000107,0.1337499999999918,0.009999999999990017,0.4340198508737696,0.5351281070489313,0.6539231077411132,1.0000000000000149,0.02000000000000446,0.5978125000000086,0.24946794367762545,0.3579167949968124,1.0000000000000144,0.01000000000000556,0.6187500000000082,0.2987500000000105,0.4125000000000066,0.010000000000012223,0.2575000000000156,0.02000000000000446,0.0,0.010000000000012221,0.0,0.009999999999990017,0.02000000000000446,0.009999999999990017,0.010000000000002228,0.009999999999990017,0.2887500000000049,0.020000000000017785,0.0,0.748703551418737,0.2887500000000049,0.2887500000000049,0.03000000000000447,1.0000000000000138,0.2887500000000049,0.03999999999998977,0.0,0.019999999999997523,0.01000000000000556,0.5351281070489313,0.01000000000000556,0.0,0.34791679499681205,0.0,0.778703551418748,0.009999999999994458
17.7,0.31264149625083582,0.35554723203139488,0.0,1.0000000000000144,0.010000000000000168,0.5544602401913008,0.14538668001062771,175079237900.46805,1.0000000000000133,0.4237289600566844,1.0000000000000133,1.0000000000000124,0.14559344008501646,0.5491382637958195,1.0000000000000144,0.14517991993623897,0.14517991993623897,0.43553975980871706,0.14309344008500977,0.010000000000002071,0.5709774995484848,0.9987500000000128,0.7196401601275334,1.000000000000013,0.010000000000002071,0.5891427439076282,0.02000000000000198,0.3081355199716629,0.8791130195201536,0.009999999999994458,0.5857196797449559,0.3249873718235123,0.4305808119085341,0.009999999999994456,0.27868688017003945,0.019490455986096604,0.0,0.0,0.0,0.019490455986096604,0.0,0.0,0.019999999999999067,0.009999999999994458,0.31498737182350656,0.010000000000007147,0.0,0.5544602401913008,0.2849873718235177,0.2849873718235177,0.0,1.0000000000000144,0.2949873718235147,0.019999999999990397,0.039999999999977824,0.0,0.029999999999983373,0.9887500000000158,0.009999999999994456,0.03000000000000727,0.2881355199716649,0.0,0.5544602401913008,0.0
17.8,0.33473091660872395,0.33439319723276822,0.0,1.0000000000000155,0.0099999999999981562,0.5999011508987262,0.28555899888024122,187449313300.88547,1.0000000000000153,0.428882002239533,0.6375357883082213,1.0000000000000155,0.14578326833288693,0.584509027879195,1.0000000000000144,0.1299319732405779,0.1299319732405779,0.3897959197217335,0.1433230033592897,0.009999999999994458,0.307524169794212,1.0000000000000144,0.3636962272755304,0.9975000000000159,0.009999999999994458,0.6204124760269513,0.0,0.2955589988802376,0.6030831686744469,0.00999999999999594,0.4932920134371796,0.3055589988802296,0.4188820022395341,0.12030309695980672,0.26664600671858446,0.7354681387440921,0.009999999999994458,0.0,0.7349585947302019,0.020509544013897086,0.020000000000009215,0.0,0.009999999999994458,0.019999999999988423,0.2855589988802412,0.009999999999994456,0.0,0.22376425403495365,0.2855589988802412,0.2855589988802412,0.6088404783068171,1.0000000000000144,0.29555899888023895,0.6188404783068117,0.020000000000006676,0.0,0.009999999999994456,1.0000000000000144,0.0,0.5988404783068192,0.30555899888023547,0.009999999999998897,0.22376425403495365,0.0
17.9,0.33795643471691089,0.35502411190413896,0.0,1.0000000000000155,0.020000000000002686,0.51350505149029657,0.19176850209803895,189255603441.47006,1.0000000000000135,0.4792390900866465,0.507411409577437,1.0000000000000127,0.12447976446791859,0.5380363083019983,1.0000000000000155,0.03693437593984062,0.17176850209804145,0.39047138013592797,0.13694002944149927,0.0,0.11977276334844628,0.9999157096771204,0.21176850209803644,0.9174345382099393,0.010000000000004325,0.5317859772288754,0.009999999999994456,0.13873618704279747,0.38202472287057,0.13303829986581722,0.43776011776604784,0.3114745356407042,0.4084145650822262,0.11694002944151467,0.25388005888302995,1.0000000000000138,0.010000000000004325,0.0,1.0000000000000138,0.019999999999986154,0.0,0.019999999999986154,0.020000000000005888,0.019999999999986154,0.30147453564071475,0.04000000000000665,0.0,0.0,0.29147453564071324,0.29147453564071324,0.8435434127321704,1.0000000000000138,0.29147453564071324,0.8435434127321703,0.029999999999989292,0.0,0.1330382998658131,0.9899157096771217,0.16303829986580234,0.8235434127321779,0.26177448690861604,0.12303829986581861,0.01999999999999308,0.019999999999988912
18.0,0.4004833248717749,0.40015615158977946,0.0,1.0000000000000142,0.0099999999999944578,0.94000000000004014,0.29940130933898595,224270661928.194,1.0000000000000127,0.5599257712757255,0.4993566843895222,1.0000000000000138,0.11985154255142345,0.5102377073475125,1.0000000000000138,0.0,0.179752570919048,0.3808412588752502,0.10985154255142901,0.0,0.4700742287242804,0.9900000000000153,0.22975257091903922,0.4094556560219004,0.0,0.009999999999994456,0.029999999999987544,0.009999999999994456,0.4800742287242771,0.9400000000000432,0.44074228724286785,0.25415660884295016,0.3453442684315379,0.11985154255142348,0.22970308510285234,0.9900000000000196,0.0,0.0,1.0000000000000142,0.0,0.009999999999994458,0.0,0.010000000000012221,0.010000000000012221,0.2641566088429427,0.019999999999988912,0.0,0.0,0.33464600983502923,0.33464600983502923,1.0000000000000142,1.0000000000000135,0.33464600983502923,1.0000000000000142,0.0,0.0,0.9500000000000376,0.9900000000000151,0.960000000000032,1.0000000000000142,0.940000000000039,0.9300000000000445,0.01999999999998957,0.009999999999994456
18.1,0.3785330161838521,0.35661789986890258,0.0,1.000000000000016,0.019999999999994467,0.58011610896099652,0.30496788539873676,211978489062.95715,1.000000000000016,0.5561458048856834,0.5299303090092112,1.0000000000000133,0.12229160977135636,0.53909584456761,1.000000000000014,0.01000000000000038,0.20381934961892725,0.4263025822007048,0.013003238866313419,0.0,0.4438541951143215,1.0000000000000133,0.21381934961892915,0.3391141982565973,0.0,0.0,0.0,0.029999999999994476,0.4538541951143271,0.9577206915948722,0.3885419511432328,0.21454654520924615,0.33550203794344563,0.5244529889330513,0.6567445987044064,0.28504140526976585,0.0,0.0,0.2950414052697662,0.12034782031846404,0.0,0.12034782031846404,0.05399802776865639,0.3148943655277074,0.030000000000007652,0.39216137916169885,0.0,0.0,0.27306647130167433,0.27306647130167433,0.5876161089609983,1.0000000000000149,0.4174131562430831,0.5876161089609924,0.019999999999988916,0.0,0.9777206915948609,0.9900000000000114,0.9577206915948722,0.5776161089609979,0.9777206915948609,0.9577206915948722,0.019999999999996316,0.010000000000001858
18.2,0.36052889335707194,0.35420822104589134,0.0,1.0000000000000164,0.010000000000010592,0.59286783220873729,0.29128118275687254,201896180279.96039,1.0000000000000118,0.5620012167293236,0.46571395032587765,1.0000000000000138,0.12400243345863231,0.987792441856535,1.0000000000000144,0.0,0.28628118275687187,0.5725623655137434,0.08068649411717689,0.0,0.4379987832706911,0.7488425629939746,0.29628118275687315,0.1894327675690112,0.0,0.01000000000000556,0.009999999999994456,0.02000000000001112,0.4579987832707023,0.8119600792305977,0.3920073003758948,0.6557255356953063,0.49640146007518066,0.8868352417294821,0.9928571428571525,0.019999999999988912,0.0,0.008406034562357532,0.019999999999988912,0.6537842322937232,0.010000000000005707,0.6537842322937186,0.1711995133082763,0.9961832589102719,0.008406034562357532,0.7548522759398886,0.0,0.01000000000000556,0.1711995133082763,0.1811995133082767,0.020000000000012598,1.0000000000000164,0.35239902661655254,0.010000000000012221,0.017980532330961443,0.0,0.555020137045159,0.4739220884775742,0.5386335701518344,0.01000000000000556,0.52863357015184,0.52863357015184,0.0,0.010000000000012221
18.3,0.36251629373970323,0.35900869276018077,0.0,1.0000000000000144,0.011514600751781382,0.56531881258117866,0.29681176156474637,203009124494.23376,1.000000000000014,0.5727575846367613,0.5628392218959845,0.9955849614871182,0.13551516927350163,1.0000000000000142,1.0000000000000135,0.0,0.0792042649972021,0.5265283176196918,0.33094475457102956,0.0,0.5109373878216076,0.4960854339735675,0.4673240526224786,0.16433133286208934,0.0,0.07369497245834783,0.009999999999990905,0.030000000000012978,0.457242415363251,1.0000000000000144,0.3653616714090811,0.9686108443793745,0.4836256601314511,0.94761166553046,0.9874123946765619,0.0,0.0,0.0015939654376424528,0.0,0.6518895091420569,0.0,0.6418895091420608,0.19905524542898406,1.0000000000000133,0.26267876855846317,0.7563820561295729,0.0,0.009999999999990905,0.179055245428977,0.179055245428977,0.019999999999996316,1.0000000000000115,0.35811049085795377,0.030000000000008534,0.012019467669044874,0.0,0.40311307958528014,0.21195882146895634,0.3994996464785872,0.030000000000012978,0.3894996464785928,0.3894996464785928,0.009999999999990905,0.0
18.4,0.35090193559666477,0.35491874823786929,0.0,1.0000000000000155,0.0,0.58357421455023495,0.24963150174900517,196505083934.13229,1.0000000000000144,0.2276897412447805,0.7068638825261586,0.9280928532948175,0.323750420396839,1.0000000000000144,0.7083643777243801,0.020000000000003716,0.0,0.42311346212933054,0.29336222217213975,0.0,0.6041235251681176,0.2933622221721346,0.9918510445092125,0.12463272509992317,0.0,0.13344888868851462,0.237853679880875,0.020000000000000018,0.5006746364795861,0.6478322362530954,0.37153050247696373,1.000000000000014,0.5567244443442659,0.9972040408971632,0.9684290949776131,0.01000000000000556,0.0,0.0,0.0,0.576724444344274,0.0,0.5667244443442685,0.4069393095361914,1.000000000000014,0.29336222217213315,0.720306263520125,0.0,0.0,0.23663777782788092,0.23663777782788092,0.0,1.0000000000000155,0.4432755556557484,0.0,0.0,0.0,0.09110779190882605,0.12344888868852016,0.5039228016254257,0.0,0.10110779190882717,0.26140932361713537,0.0,0.0
18.5,0.35144575388000271,0.33398077300836049,0.0,1.0000000000000189,0.009999999999994456,0.56744168376230431,0.28857142857142987,196809622172.80142,1.0000000000000189,0.0,0.8190648209541186,0.915365743810394,0.46941336285800983,0.2594997992023451,0.6503829776993848,0.0,0.0,0.3191323257972299,0.27857142857143413,0.0,0.801811549127958,0.2985714285714256,1.0000000000000138,0.15142857142857047,0.009999999999997842,0.18090943912968882,0.7425913823258945,0.009999999999996996,0.6698638454005034,0.5671428571428659,0.4242857142857212,1.0000000000000135,0.5842857142857196,0.6791551681058752,0.5477265966772993,0.5674416837623043,0.0,0.0,0.0,0.5671428571428668,0.5674416837623043,0.5671428571428668,0.5494133628580093,1.0000000000000138,0.27857142857143413,0.3962980252487266,0.0,0.0,0.22285714285714858,0.22285714285714858,0.0,1.000000000000014,0.4257142857142931,0.009999999999994456,0.0,0.009999999999994456,0.009999999999996996,0.15142857142856794,0.33798479142943305,0.0,0.02000000000000245,0.35798479142943673,0.0394808677011138,0.0
18.6,0.30891669642531955,0.34031225858561814,0.0,1.0000000000000162,0.010000000000010743,0.52856093464108733,0.15246725324514976,172993349998.17889,1.000000000000012,0.009999999999994458,0.7402833048452598,0.7343221015200485,0.5224654026795104,0.01000000000000334,0.009999999999994458,0.0,0.9726566800457448,0.18601048543605547,0.25707849393514076,0.009999999999996996,0.15720768709570365,0.29842376526290565,1.0000000000000133,0.13720768709571665,0.0100000000000063,0.14772681939459584,0.9874147973702208,0.020000000000009215,0.0405191322988666,0.5468475305258185,0.4116230612871499,1.000000000000016,0.600360156569909,0.32710591684696855,0.22944442008124968,0.6271248628428694,0.05269054265554137,0.0100000000000063,0.009999999999994456,0.5141569878702814,0.6271248628428694,0.5141569878702814,0.616833950320903,1.0000000000000162,0.2784237652629083,0.04954619032999798,0.0,0.019999999999994245,0.059006777594137506,0.06900677759413551,0.009999999999996996,1.0000000000000144,0.40963984343010307,0.0199999999999879,0.009999999999990905,0.0,0.05269054265552597,0.13720768709571665,0.3869243822504637,0.010000000000012223,0.0,0.41758426461236475,0.020519132298870705,0.009999999999996996
18.7,0.30179637909722856,0.326568078873956,0.0,1.0000000000000147,0.0099999999999998614,0.50145736548804343,0.20133333333333459,169005972294.44797,1.0000000000000102,0.0300000000000038,0.6898197033088047,0.498609820650724,0.5576672481461165,0.0,0.03999999999999826,0.0,1.0000000000000144,0.0,0.19633333333333602,0.009999999999990017,0.1321524551626707,0.29450000000000526,1.0000000000000147,0.12215245516268068,0.0,0.12215245516268068,0.8619023982776145,0.029999999999996693,0.009999999999990017,0.5990000000000086,0.36645736548804275,1.0000000000000138,0.5231524551626867,0.45063824365869826,0.45341860235726605,0.5100000000000017,0.20633333333333317,0.019999999999992468,0.0,0.39266666666667194,0.5100000000000017,0.39266666666667194,0.631014792983444,1.000000000000013,0.3145000000000036,0.12493281386124858,0.0,0.00231181051500536,0.0,0.010000000000006299,0.0,1.0000000000000122,0.37972882105099126,0.009999999999994458,0.02000000000000431,0.010000000000006299,0.2163333333333404,0.13215245516268104,0.2622151035585148,0.0,0.009999999999998307,0.39436755872119417,0.35341733772029976,0.01000000000000038
18.8,0.34272244618224318,0.31930924441907432,0.0,1.0000000000000142,0.010000000000000009,0.5259862736772758,0.3043636165559841,191924569862.05618,1.0000000000000124,0.01999999999999602,0.7055735473211767,0.49488628783022237,0.5692951192787299,0.0,0.009999999999998897,0.5762955446314391,1.0000000000000142,0.009999999999994456,0.7854066557425469,0.01911152144733919,0.14538994948978534,0.2936666666666718,1.0000000000000135,0.09605100370289206,0.3150605664452821,0.43133899448773366,0.26023774214536394,0.3241720878926268,0.33417208789262126,0.5873333333333433,0.34860785978778397,1.0000000000000127,0.5289450947091164,0.45166796719600577,0.46166796719600467,0.5249999999999956,0.1991111111111135,0.009999999999994458,0.0,0.40822222222222193,0.8200605664452891,0.3982222222222275,0.6393500245696223,1.0000000000000118,0.3036666666666805,0.14627842804244207,0.0,0.0076881894849929475,0.0,0.0,0.009999999999996997,1.0000000000000118,0.23552745264544891,0.009999999999994458,0.009999999999998265,0.009999999999994458,0.1991111111111135,0.12627842804244616,0.2515083456181368,0.009999999999994458,0.3050605664452876,0.33778677366059007,0.4507048807212869,0.01000000000000038
18.9,0.37437402253701657,0.3421809912880126,0.0,1.000000000000016,0.019999999999995733,0.58696614214538856,0.35135785920538887,209649452620.72916,1.0000000000000158,0.0,0.7300000000000068,0.4300000000000056,0.5800000000000052,0.0,0.0,0.7660208212626355,0.03734331995421058,0.019999999999993353,0.9570575842134142,0.02088847855264245,0.1608884785526461,0.8962254291013625,1.000000000000015,0.009999999999994458,0.5088235294117713,0.6488235294117736,0.009999999999994456,0.49971200796442156,0.5097120079644161,0.5131102888523342,0.2900000000000037,1.0000000000000153,0.6268897111476821,0.46103676295078455,0.4810367629507913,0.5211764705882351,0.17103676295077797,0.25818968199896375,0.02000000000000245,0.37207352590155085,1.000000000000015,0.5132340998861642,0.6078645685815388,1.000000000000016,0.2665551444261691,0.16000000000000925,0.0,0.0,0.009999999999994458,0.019999999999996527,0.010000000000002071,1.0000000000000155,0.3477157184107724,0.0,0.019999999999996527,0.0,0.18103676295078003,0.7896702846751997,0.22499999999999737,0.0,0.5088235294117663,0.3550000000000053,0.4400000000000131,0.010000000000007147
19.0,0.38978387691698396,0.34806554674943219,0.0,1.0000000000000142,0.020000000000000573,0.64408176484467727,0.35022165322003262,218278971073.51099,1.0000000000000142,0.0,0.7123726472670128,0.43474529453400973,0.5607908824223434,0.020000000000012598,0.2951535356637613,0.8266666666666702,0.0,0.009999999999998899,0.993333333333351,0.02000000000000076,0.16158176484466205,1.0000000000000142,1.0000000000000135,0.0,0.4900000000000067,0.6415817648446773,0.020000000000005937,0.5199999999999901,0.7751535356637613,0.490000000000007,0.2820911757766629,1.0000000000000133,0.6515817648446773,0.4798301963560155,0.4598301963560177,0.3492569828065583,0.17666666666666347,0.7630886183194896,0.020000000000018524,0.3533333333333394,0.8192569828065646,0.5000000000000072,0.5858757842443418,1.0000000000000127,0.24500000000000344,0.15158176484467856,0.0,0.019999999999988916,0.0,0.0,0.0,1.0000000000000127,0.34587578424433785,0.020000000000000018,0.0,0.01000000000000556,0.176666666666677,0.8865817648446823,0.21960455878884444,0.019999999999988916,0.5000000000000012,0.3511863236335069,0.46920911757767914,0.0
19.1,0.39705889475768774,0.36143756862231341,0.0,1.0000000000000144,0.0074999999999958433,0.64811939772169602,0.35858239465768094,222352981064.30521,1.0000000000000109,0.04616824700309711,0.7514579382492402,0.5129158764984617,0.5784859794164172,0.0,0.386666369651778,0.8316666666666782,0.0,0.009999999999994458,1.0000000000000138,0.0,0.16097195883282034,0.9980000000000137,1.0000000000000138,0.2690037547026384,0.37049812264868953,0.7904738361841446,0.0,0.6295018773513241,1.0000000000000144,0.5050000000000071,0.16897195883282193,1.0000000000000133,0.6739719588328285,0.5302772509989675,0.5364454980020611,0.01000000000000038,0.1783333333333423,0.9061806067224862,0.0100000000000063,0.3466666666666724,0.37049812264868953,0.5016666666666744,0.5845140205835994,1.0000000000000127,0.28366824700308574,0.16097195883282034,0.0,0.0,0.0,0.0,0.0,1.0000000000000127,0.34301402058359737,0.0,0.0,0.0,0.18833333333332491,0.9014719588328342,0.23975701029178625,0.0,0.6395018773513186,0.40072896912460687,0.41951402058359694,0.0
19.2,0.41543777872224419,0.36010874603244508,0.0,1.0000000000000167,0.019999999999993353,0.71094132668674836,0.37443754052438372,232645156084.45688,1.0000000000000158,0.013831752996919884,0.7687790455295062,0.5379152339161452,0.5605260324425635,0.009999999999998897,0.37466412971258506,0.019350300772581853,0.020000000000024443,0.030000000000026512,0.2093176596150946,0.0,0.16930507797204788,0.987155474274093,1.0000000000000135,0.333333333333338,0.32333333333333464,0.8359717446387237,0.5140917183217765,0.6941657100490026,1.0000000000000142,0.9341896417942226,0.14000000000000232,1.0000000000000158,0.7099020765275676,0.5285775147866165,0.5320521249263872,0.0,0.18996735884252122,1.0000000000000142,0.0,0.3899347176850361,0.32333333333333464,0.5299673588425197,0.5705586736000439,1.0000000000000158,0.3740551161031574,0.16894793511490502,0.010000000000012221,0.0,0.0,0.1398041530551135,0.019999999999988912,1.0000000000000167,0.42988575594882045,0.009999999999994456,0.01999999999999483,0.010000000000000378,0.714059077164291,0.9467818388248228,0.7193547345430507,0.01000000000000334,0.6466666666666687,0.3742109513361824,0.4105260324425546,0.009999999999994456
